"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","tr_header 7","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29"
"341","Blas, Wayne","45","M","Elizabethtown","KY","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:17:36","0:35:13","0:53:01","1:11:01","1:14:55","1:28:56","1:47:10","2:05:56","2:24:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:05:50","2:32:59","237","211","4"
"678","Boland, Patrick","45","M","Brussels","BEL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:12","0:36:39","0:55:15","1:14:05","1:18:07","1:32:49","1:52:08","2:11:56","2:30:44","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:04","2:39:05","581","542","16"
"936","Burrows, Keith","48","M","Ponsonby","NZL","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:37","0:37:27","0:56:17","1:15:15","1:19:22","1:34:20","1:54:07","2:14:00","2:33:55","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:13","2:42:55","849","804","26"
"2640","Barner, Martin","45","M","Basel","SUI","DEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:10","0:39:54","0:59:37","1:19:32","1:23:50","1:39:27","1:59:48","2:20:01","2:39:55","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:26","2:48:31","1545","1477","61"
"7059","Baird, Zach","46","M","Cincinnati","OH","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:57","0:40:15","1:00:25","1:20:23","1:24:42","1:40:19","2:00:35","2:20:45","2:40:18","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:26","2:48:46","1573","1504","63"
"2475","Bulleri, Michael","45","M","Chapel Hill","NC","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:18","0:40:14","1:00:15","1:20:22","1:24:45","1:40:24","2:00:30","2:20:52","2:41:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:29","2:49:59","1778","1699","76"
"3375","Bentaleb, Khalid","46","M","San Diego","CA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:38","0:38:54","0:58:15","1:17:53","1:22:10","1:37:47","1:58:36","2:19:52","2:40:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:31","2:50:32","1864","1782","85"
"3250","Bodewig, Christian","49","M","Landover","MD","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:47","0:41:05","1:01:18","1:21:32","1:25:57","1:41:44","2:02:21","2:22:43","2:42:44","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:33","2:51:33","2025","1941","94"
"3176","Blanco, Tomas","49","M","Waltham","MA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:11","0:39:56","0:59:51","1:20:01","1:24:24","1:40:14","2:00:59","2:22:07","2:42:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:34","2:52:01","2106","2019","102"
"2768","Byrne, Fergal","48","M","Yonkers","NY","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:29","0:40:52","1:01:18","1:21:44","1:26:09","1:42:01","2:02:42","2:23:21","2:43:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:36","2:52:55","2257","2161","113"
"3045","Burns, Nate","45","M","Nashua","NH","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:41","0:40:42","1:00:48","1:21:04","1:25:24","1:41:09","2:01:56","2:23:10","2:43:55","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:37","2:53:11","2307","2209","116"
"4376","Bordoni, Leonardo","45","M","Belo Horizonte","BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","-","0:40:57","1:01:35","1:22:07","1:26:36","1:42:31","2:03:26","2:24:18","2:44:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:38","2:53:37","2391","2283","119"
"2023","Baird, Joshua","46","M","Medina","OH","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:28","0:41:01","1:01:49","1:22:29","1:26:55","1:42:56","2:04:02","2:24:52","2:44:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:38","2:53:39","2402","2293","120"
"5989","Boykin, Eric","47","M","Smyrna","GA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:13","0:41:57","1:02:34","1:23:18","1:27:47","1:44:23","2:04:53","2:25:19","2:45:16","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:38","2:53:41","2404","2295","121"
"5683","Birmingham, Kevin","45","M","Jamaica Plain","MA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:47","0:41:25","1:02:00","1:22:37","1:27:05","1:43:14","2:04:14","2:25:09","2:45:28","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:39","2:54:01","2475","2364","132"
"1837","Bell, Samuel","46","M","Dayton","OH","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:55","0:38:28","0:59:35","1:20:22","1:24:46","1:40:43","2:02:39","2:24:37","2:46:09","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:43","2:55:56","2905","2754","181"
"7194","Bulewich, Adam","46","M","South Windsor","CT","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
