"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","tr_header 7","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29"
"1311","Balaban, Brad","45","M","Waxhaw","NC","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:17:56","0:35:52","0:53:54","1:12:03","1:16:02","1:30:15","1:48:59","2:08:07","2:27:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:05:56","2:35:21","269","249","2"
"816","Bauer, Jeremy","47","M","Seattle","WA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:38","0:38:32","0:57:36","1:16:45","1:20:54","1:35:51","1:55:33","2:15:38","2:35:37","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:16","2:44:07","757","715","24"
"1396","Bizzell, John","45","M","Louisville","KY","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:56","0:38:00","0:57:01","1:16:22","1:20:30","1:35:20","1:55:26","2:15:58","2:36:52","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:22","2:46:43","991","943","48"
"1194","Blynas, Dainius","46","M","Vilnius","LTU","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:05","0:39:25","0:58:34","1:17:50","1:21:59","1:37:04","1:57:04","2:17:31","2:37:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:23","2:47:14","1041","988","53"
"648","Bell, Samuel","45","M","Dayton","OH","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:29","0:37:12","0:56:42","1:16:17","1:20:33","1:36:04","1:56:43","2:18:06","2:38:44","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:24","2:47:30","1072","1019","55"
"3057","Bolio, Josemaria","45","M","Mexico City","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:24","0:40:11","0:59:41","1:19:16","1:23:30","1:38:56","1:59:14","2:19:25","2:39:00","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:24","2:47:39","1089","1035","58"
"6351","Baird, Joshua","45","M","Medina","OH","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:48","0:39:47","0:59:37","1:19:30","1:23:47","1:39:17","1:59:12","2:19:22","2:39:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:26","2:48:29","1192","1132","67"
"1897","Betts, Timothy","49","M","Fort Worth","TX","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:02","0:40:00","0:59:46","1:19:34","1:23:51","1:39:20","1:59:40","2:20:01","2:39:57","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:27","2:48:43","1226","1164","70"
"1881","Bacro, Frederic","46","M","Chicago","IL","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:40","0:39:41","0:59:58","1:20:22","1:24:44","1:40:38","2:00:58","2:21:19","2:41:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:31","2:50:47","1492","1412","90"
"2592","Bolorino Gonzalez, Oscar","47","M","Viladecans","ESP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:02","0:39:59","0:59:51","1:19:43","1:24:05","1:39:43","2:00:24","2:21:25","-","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:32","2:51:15","1553","1470","99"
"8127","Beamguard, Nathan","49","M","Hamptonville","NC","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:15","0:40:33","1:00:43","1:21:01","1:25:25","1:40:56","2:01:35","2:22:33","2:43:11","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:35","2:52:29","1733","1646","109"
"4456","Blanco, Tomas","48","M","Waltham","MA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:11","0:39:05","0:59:23","1:19:53","1:24:20","1:40:25","2:01:37","2:23:04","2:43:43","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:36","2:52:48","1771","1684","112"
"1962","Broecker, Eric","47","M","Frisco","CO","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:37","0:39:28","0:59:28","1:19:47","1:24:10","1:39:57","2:00:59","2:22:18","2:43:28","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:36","2:52:56","1794","1705","114"
"1913","Burrows, Stephen","47","M","Plymouth","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:34","0:39:14","0:58:53","1:18:51","1:23:05","1:38:38","1:59:31","2:21:15","2:43:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:37","2:53:19","1855","1761","120"
"1273","Blacklock, Brent","45","M","Kansas City","MO","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:37","0:39:24","0:59:14","1:19:19","1:23:41","1:39:34","2:00:21","2:21:25","2:43:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:37","2:53:20","1858","1764","121"
"3512","Beltran, Marco","49","M","Spring","TX","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:43","0:39:38","0:59:58","1:20:38","1:25:07","1:41:13","2:02:00","2:23:25","2:44:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:38","2:53:35","1893","1797","127"
"2633","Byrne, Fergal","47","M","Yonkers","NY","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:51","0:41:08","1:01:27","1:21:40","1:26:04","1:41:43","2:02:26","2:23:44","2:44:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:39","2:54:06","1996","1890","138"
"3743","Babin, Matthew","49","M","Emerson","NJ","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:38","0:41:03","1:01:33","1:22:02","1:26:30","1:42:35","2:03:44","2:24:53","2:45:55","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:42","2:55:15","2192","2072","153"
"4179","Brunet, Marc","46","M","Québec","QC","CAN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:42","0:40:56","1:00:58","1:21:29","1:25:55","1:42:04","2:03:10","2:25:11","2:46:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:43","2:55:57","2306","2174","163"
"6247","Breen, Kenneth","46","M","Oslo","NOR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:20","0:40:25","1:00:28","1:20:50","1:25:17","1:41:29","2:03:09","2:25:19","2:47:06","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:44","2:56:32","2423","2275","172"
"6353","Bernardes, Sandro","48","M","Porto Alegre","BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:13","0:42:35","1:03:47","1:25:05","1:29:38","1:45:56","2:07:04","2:27:46","2:47:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:45","2469","2318","175"
"3309","Brennan, Hugh","45","M","Sevenoaks","GBR","IRL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:43","0:41:32","1:02:21","1:23:17","1:27:50","1:44:10","2:05:32","2:27:01","2:48:10","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:46","2:57:24","2608","2439","187"
"4824","Bailey, Brian","46","M","White Bear Lake","MN","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:53","0:41:32","1:01:57","1:22:12","1:26:37","1:42:23","2:03:04","2:24:56","2:47:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:46","2:57:24","2611","2442","189"
"9150","Bentaleb, Khalid","45","M","San Diego","CA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
