"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","tr_header 7","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29"
"407","Mbelenzi, Dennis","40","M","Halifax","NS","CAN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:16:19","0:32:44","0:49:26","1:06:35","1:10:17","1:23:36","1:41:25","1:59:57","2:17:50","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:05:35","2:26:07","62","52","2"
"363","Monta Yapo, Juan Carlos","44","M","Alcobendas","ESP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:25","0:36:22","0:54:19","1:12:11","1:16:03","1:30:06","1:48:53","2:08:02","2:27:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:05:56","2:35:20","268","248","17"
"729","Moore, Jared","42","M","Columbus","OH","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:40","0:37:15","0:55:47","1:14:22","1:18:28","1:33:01","1:52:09","2:11:18","2:29:52","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:02","2:38:09","376","354","25"
"656","Martin, Neil","44","M","Newton","MA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:17:59","0:36:07","0:54:22","1:12:42","1:16:41","1:31:08","1:50:31","2:10:11","2:29:39","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:03","2:38:18","385","362","27"
"472","Montoya, Alvaro","41","M","Chicago","IL","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:19","0:36:52","0:55:15","1:13:48","1:17:47","1:32:18","1:51:32","2:11:12","2:30:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:05","2:39:12","435","410","32"
"1414","Mercer, Dickson","40","M","Takoma Park","MD","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:19","0:36:25","0:54:37","1:12:54","1:16:57","1:31:17","1:50:24","2:10:21","2:30:12","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:05","2:39:26","454","428","34"
"938","Maloney, Justin","43","M","Somerville","MA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:52","0:37:44","0:56:20","1:14:59","1:19:03","1:33:38","1:52:40","2:12:29","2:33:16","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:13","2:42:53","661","625","57"
"4872","Marks, Russell","44","M","New York","NY","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:53","0:38:15","0:58:04","1:17:58","1:22:13","1:37:33","1:57:23","2:17:35","2:37:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:22","2:46:32","963","918","96"
"1343","Mcculloch, Scottie","43","M","Portland","OR","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:46","0:39:33","0:59:25","1:19:25","1:23:46","1:39:32","1:59:51","2:20:00","2:39:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:25","2:48:04","1140","1084","118"
"1378","Morris, Jonathan","42","M","Oklahoma City","OK","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:19","0:40:15","1:00:02","1:20:05","1:24:27","1:40:03","2:00:06","2:20:22","2:40:29","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:28","2:49:19","1292","1227","138"
"3048","Manavi, Reza","44","M","Willow Grove","PA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:28","0:40:22","1:00:14","1:20:13","1:24:33","1:40:10","2:00:29","2:20:57","2:40:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:28","2:49:19","1293","1228","139"
"873","Mount, James","40","M","Blue Ash","OH","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:12","0:36:40","0:55:24","1:14:42","1:18:55","1:34:05","1:54:29","2:16:01","2:40:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:31","2:50:43","1482","1404","164"
"4311","Mandhata, Uday","41","M","Natick","MA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:50","0:40:55","1:01:00","1:20:58","1:25:20","1:40:52","2:01:09","2:21:31","2:41:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:31","2:50:43","1483","1405","165"
"1559","Massie, Adrian","44","M","Newport","RI","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:52","0:39:41","0:59:22","1:18:59","1:23:15","1:38:32","1:58:29","2:18:48","2:39:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:32","2:51:05","1536","1453","174"
"2075","Meijer, Tim","40","M","Almere","NED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:25","0:39:01","0:58:39","1:18:24","1:22:38","1:37:54","1:58:16","2:19:23","2:41:09","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:32","2:51:11","1546","1463","180"
"4689","Martinson, Ross","44","M","Conshohocken","PA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:21","0:40:15","1:00:17","1:20:11","1:24:32","1:40:09","2:00:48","2:21:55","2:42:11","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:34","2:51:52","1645","1560","196"
"1358","Murrie, Andrew","40","M","Clayton","MO","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
