"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","tr_header 7","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29"
"6612","Knight Pech, Heather","60","F","Darien","CT","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:37","0:42:56","1:04:12","1:25:38","1:30:14","1:46:59","2:09:01","2:31:38","2:53:59","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:01","3:03:47","3994","321","1"
"2992","Yugeta, Mariko","63","F","Sakado-Shi","JPN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:52","0:41:33","1:02:10","1:23:05","1:27:43","1:44:07","2:06:18","2:29:38","2:54:39","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:07","3:06:27","4487","409","2"
"15331","Smith, Bridget","60","F","Ann Arbor","MI","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:49","0:45:33","1:08:11","1:30:52","1:35:50","1:53:38","2:16:47","2:40:29","3:04:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:27","3:14:57","6400","865","3"
"11193","Langerud, Kari","62","F","Hønefoss","NOR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:36","0:45:22","1:08:14","1:31:14","1:36:13","1:54:06","2:17:46","2:41:46","3:05:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:29","3:16:10","6707","965","4"
"10493","Cassel, Terri","60","F","Tulsa","OK","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:14","0:46:20","1:09:19","1:32:29","1:37:33","1:55:38","2:19:32","2:43:32","3:06:56","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:05","6939","1033","5"
"13798","Shemyakina, Elena","62","F","Geneva","IL","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:54","0:45:16","1:08:01","1:31:26","1:36:32","1:55:08","2:18:44","2:43:04","3:06:37","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:32","3:17:25","7040","1077","6"
"12412","Conant, Cindy","61","F","Kensington","MD","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:11","0:46:01","1:09:04","1:32:17","1:37:18","1:55:21","2:19:36","2:44:42","3:09:41","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:41","3:21:12","8073","1463","7"
"14133","Mccoubrie, Doreen","60","F","West Chester","PA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:50","0:47:03","1:10:31","1:34:12","1:39:21","1:57:45","2:22:19","2:47:35","3:12:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:46","3:23:32","8673","1715","8"
"16289","Reiley, Sally","62","F","Marblehead","MA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:05","0:46:11","1:09:49","1:33:57","1:39:03","1:58:29","2:23:00","2:48:12","3:13:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:52","3:25:55","9308","1998","9"
"19023","Ladd, Maria","60","F","Albuquerque","NM","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:40","0:49:09","1:13:39","1:38:12","1:43:37","2:02:59","2:28:23","2:54:08","3:19:00","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:01","3:29:57","10491","2585","10"
"19959","Darlington, Eileen","61","F","Bethlehem","PA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:41","0:50:38","1:15:35","1:41:06","1:46:31","2:05:43","2:30:46","2:56:13","3:20:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:04","3:31:22","10860","2761","11"
"17572","Desmeules, Linda","62","F","Shipshaw","QC","CAN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:51","0:48:07","1:12:05","1:36:40","1:41:58","2:00:59","2:27:09","2:53:19","3:19:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:05","3:31:51","10978","2820","12"
"18130","Holmes, Carol","61","F","New York","NY","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:38","0:47:23","1:11:48","1:36:55","1:42:19","2:02:17","2:28:23","2:54:40","3:20:28","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:05","3:31:52","10980","2822","13"
"20329","Doyon, Diane","60","F","Repentigny","QC","CAN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:31","0:47:17","1:11:56","1:36:59","1:42:26","2:02:10","2:28:06","2:54:48","3:21:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:08","3:32:58","11245","2955","14"
"18214","Domínguez Islas, Maria","63","F","Hermosillo","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:37","0:46:57","1:10:37","1:34:42","1:39:57","1:59:23","2:26:19","2:54:45","3:22:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:12","3:34:59","11801","3250","15"
"20853","Sakamoto, Kaeko","61","F","Pasadena","CA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:15","0:46:22","1:09:34","1:33:52","1:39:08","1:58:39","2:24:56","2:53:02","3:22:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:13","3:35:14","11869","3287","16"
"18957","Rubenstein, Erica","63","F","Potomac","MD","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:43","0:49:06","1:13:18","1:37:38","1:43:00","2:02:15","2:28:27","2:55:52","3:23:11","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:16","3:36:21","12123","3427","17"
"23105","Kluth, Christina","61","F","Southampton","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:26","0:48:48","1:13:19","1:38:16","1:43:40","2:03:32","2:30:06","2:57:57","3:25:17","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:18","3:37:13","12325","3543","18"
"20170","Butler, Pamela","64","F","Lampasas","TX","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:32","0:50:36","1:15:33","1:40:51","1:46:21","2:06:06","2:32:10","2:59:02","3:25:41","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:18","3:37:21","12357","3562","19"
"22121","Boyd, Stephanie","61","F","Williamstown","MA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:02","0:47:58","1:11:59","1:36:43","1:42:05","2:01:23","2:27:12","2:55:14","3:24:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:19","3:37:40","12440","3606","20"
"13494","Jacobson, Gwen","63","F","Rochester","MN","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:57","0:48:13","1:12:44","1:37:47","1:43:11","2:05:54","2:33:51","3:00:51","3:26:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:20","3:38:06","12554","3669","21"
"20011","Strande, Gro","60","F","Hønefoss","NOR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:57","0:48:35","1:13:10","1:38:35","1:44:04","2:04:21","2:31:21","2:59:23","3:26:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:20","3:38:27","12650","3726","22"
"20726","Hudson Baldwin, Andrea","62","F","Dallas","TX","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:28","0:50:57","1:16:28","1:42:16","1:47:52","2:08:14","2:34:31","3:01:18","3:27:18","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:21","3:38:35","12686","3745","23"
"7720","Glass, Rhonda","60","F","Mercer Island","WA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:05","0:50:31","1:15:42","1:41:25","1:46:52","2:07:08","2:33:55","3:02:09","3:29:20","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:28","3:41:39","13452","4186","24"
"7780","Solomine, Kim","64","F","Syosset","NY","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:53","0:51:55","1:18:08","1:44:25","1:50:01","2:10:19","2:37:15","3:05:05","3:30:48","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:28","3:41:59","13522","4228","25"
"20175","Stimac, Peggy","61","F","Fairport Harbor","OH","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:48","0:51:23","1:17:15","1:43:06","1:48:42","2:08:46","2:35:08","3:02:10","3:29:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:29","3:42:16","13589","4261","26"
"20943","Miller, Susan","61","F","Del Mar","CA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:48","0:51:25","1:17:39","1:44:11","1:49:51","2:10:48","2:37:55","3:05:07","3:31:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:30","3:42:51","13729","4342","27"
"15549","George, Sue","60","F","Harvard","MA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:43","0:47:40","1:11:52","1:36:31","1:42:07","2:02:18","2:30:18","3:01:09","3:30:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:31","3:43:04","13802","4390","28"
"22237","Prickett, Deborah","61","F","Newport Beach","CA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:45","0:51:29","1:17:36","1:43:36","1:49:12","2:09:23","2:36:22","3:04:57","3:31:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:31","3:43:10","13821","4404","29"
"22124","Gerth, Ellen","60","F","Lutz","FL","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:50","0:52:37","1:18:32","1:44:35","1:50:12","2:10:38","2:37:43","3:04:51","3:31:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:32","3:43:32","13910","4450","30"
"20184","Merkel, Sandy","60","F","Langley","BC","CAN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:01","0:49:40","1:14:41","1:40:06","1:45:36","2:06:07","2:33:36","3:02:24","3:31:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:32","3:43:33","13912","4452","31"
"22060","Wilkins-Diehr, Nancy","60","F","San Diego","CA","USA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:36","0:50:46","1:16:32","1:42:42","1:48:23","2:08:45","2:36:08","3:04:16","3:31:25","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:33","3:43:51","13984","4489","32"
"20633","Lane, Jo-Anne","63","F","Oro Medonte","ON","CAN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:18","0:50:37","1:16:37","1:42:34","1:48:12","2:09:51","2:36:46","3:04:52","3:32:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:34","3:44:17","14087","4553","33"
"21341","Turner, Sandra","61","F","Burraneer","AUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
